,gameId,polarity_1,subjectivity_1,polarity_2,subjectivity_2,polarity_4,subjectivity_4,polarity_8,subjectivity_8
500589,marcus-vinicius-oliveira-alencar_2023-12-09,-0.1344296788482836,0.5632851913375175,-0.11024357277612709,0.5404204022129355,-0.11039423869986902,0.5264384184124014,-0.14161365549185134,0.5410146217283891
690015,christian-pulisic_2023-12-09,0.23941884023660528,0.5334474402409185,0.142674445704856,0.5276629236638296,0.13035046799169003,0.514984731288003,0.08598950154332265,0.5179110981591756
375171,luis-fernando-diaz-marulanda_2023-12-09,0.0451455648867658,0.49261632394137617,0.03257819369879416,0.48452769496294823,0.07408528092190948,0.5016512583949639,0.08430167317905918,0.4910258859622362
723843,dango-aboubacar-faissal-ouattara_2023-12-09,-0.1362307000017527,0.48010779629726974,-0.09952769149283566,0.49569745841002977,-0.0987763546079945,0.4950909907687684,-0.10342156011063412,0.48871129861246076
110949,rasmus-winther-hojlund_2023-12-09,0.1362307000017527,0.48010779629726974,0.09952769149283566,0.49569745841002977,0.0987763546079945,0.4950909907687684,0.10342156011063412,0.48871129861246076
189287,niclas-fullkrug_2023-12-09,-0.08250915750915751,0.3767399267399268,0.20874542124542125,0.43836996336996337,0.15313170331886303,0.45480753995953627,0.24682479354589582,0.4719480403270093
433624,edward-nketiah_2023-12-09,0.1383915353459005,0.5043276045921549,0.12358892215668443,0.5094206423427727,0.11752135245263712,0.5140596263387063,0.08965435507738242,0.5038592616831696
188569,marcus-coco_2023-12-09,-0.1344296788482836,0.5632851913375175,-0.11024357277612709,0.5404204022129355,-0.11039423869986902,0.5264384184124014,-0.14161365549185134,0.5410146217283891
786661,matthis-abline_2023-12-09,-0.1344296788482836,0.5632851913375175,-0.11024357277612709,0.5404204022129355,-0.11039423869986902,0.5264384184124014,-0.14161365549185134,0.5410146217283891
47584,luis-fernando-muriel-fruto_2023-12-09,-0.23941884023660528,0.5334474402409185,-0.142674445704856,0.5276629236638296,-0.13035046799169003,0.514984731288003,-0.08598950154332265,0.5179110981591756
766539,lois-openda_2023-12-09,0.08250915750915751,0.3767399267399268,-0.20874542124542125,0.43836996336996337,-0.15313170331886303,0.45480753995953627,-0.24682479354589582,0.4719480403270093
114883,willian-borges-da-silva_2023-12-10,-0.14472635491460786,0.5316341991341991,-0.08826018498640752,0.5217001327154166,-0.07590987002101278,0.5287178614896931,-0.06020582298096211,0.5278751237041686
831951,sardar-azmoun_2023-12-10,0.14118311105803316,0.5404987621134751,0.12629692313478177,0.5330245603603823,0.12599201712972502,0.5219393671787486,0.10252244379118325,0.5242784633470965
326878,jamie-donley_2023-12-10,0.02388455425516547,0.49083591816361527,0.06400420885820388,0.5153100071631762,0.05806119995473066,0.5008952374768564,0.0818096447375708,0.5109843843142094
808968,julian-alvarez_2023-12-10,-0.004291548586007346,0.5561019249936773,-0.008266553176633024,0.5471601956831746,0.010628498125780254,0.5327927214948429,0.031832519027457304,0.5317408864859576
808790,ferran-torres-garcia_2023-12-10,0.1394246504940146,0.5049766963928816,0.09449501403639252,0.5214144617654115,0.059923218741103956,0.5047017590514398,0.06147969412116741,0.5088285604219496
403700,alexander-isak_2023-12-10,0.02764560498603051,0.5383908231248659,0.06350372752676287,0.542419297891158,0.08892436661277951,0.5305856533620236,0.05857299451122451,0.5127868982365675
269076,adrian-embarba-blazquez_2023-12-10,-0.03293077083592807,0.495127808699236,-0.09079542794959074,0.5216853515499589,-0.09869766662103416,0.5066406777511312,-0.09097652695303725,0.5143419590193096
148687,raul-alonso-jimenez-rodriguez_2023-12-10,-0.14472635491460786,0.5316341991341991,-0.08826018498640752,0.5217001327154166,-0.07590987002101278,0.5287178614896931,-0.06020582298096211,0.5278751237041686
